,Unnamed: 0,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Type,Subsystem 1,Subsystem 2
12,12,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
13,13,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
14,14,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
15,15,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
16,16,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
17,17,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
18,18,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
19,19,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
20,20,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
21,21,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
22,22,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
23,23,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
24,24,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
25,25,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
26,26,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
27,27,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
28,28,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
29,29,ECOAH2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
30,30,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
31,31,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
32,32,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
33,33,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
34,34,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
35,35,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
36,36,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
37,37,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
38,38,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
39,39,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
40,40,ECOAH3,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
41,41,PPC,pFBAOpt_Rxns,2.59587867773782,2.59618269437987,MALS,MLE_Rxns,0.0,0.00022801199098498905,2.59610732508195,0.0,PSL,Anaplerotic Reactions,Anaplerotic Reactions
42,42,HACD4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
43,43,HACD4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
44,44,HACD4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
45,45,TRPS3,pFBAOpt_Rxns,0.0498055380488581,0.0498524896549568,TRPS1,MLE_Rxns,0.0,4.56024148858813e-05,0.0498511526596722,0.0,PSL,"Tyrosine, Tryptophan, and Phenylalanine Metabolism","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
46,46,NDPK2,pFBAOpt_Rxns,-1.9260203573109,0.3730004166579871,PYK2,pFBAOpt_Rxns,0.0,2.27604476912433,0.372972006343161,0.0,PSL,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
47,47,NDPK4,pFBAOpt_Rxns,-2.25309726533692,0.0229760050142431,PYK6,pFBAOpt_Rxns,0.0,2.27604476916827,0.0229475091126687,0.0,PSL,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
48,48,ASNS2,pFBAOpt_Rxns,0.211347508761263,0.21143708499360894,ASNS1,MLE_Rxns,0.0,5.7003000662359e-05,0.21140456352369305,0.0,PSL,Alanine and Aspartate Metabolism,Alanine and Aspartate Metabolism
49,49,DMPPS,pFBAOpt_Rxns,0.0,0.00209514634526603,IPDDI,ELE_Rxns,-0.00185134111961816,0.000243805225636606,0.000243805225610698,0.0,PSL,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
50,50,IPDPS,pFBAOpt_Rxns,0.0,0.00209514634526603,IPDDI,ELE_Rxns,-0.00185134111961816,0.000243805225636606,0.00185134111965534,0.0,PSL,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
51,51,TRDR,pFBAOpt_Rxns,0.0,0.217268983548588,GTHOr,ELE_Rxns,0.0,0.217268983545296,0.21704102462081495,0.0,PSL,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis
52,52,TRDR,pFBAOpt_Rxns,0.0,0.217268983548588,PAPSR2,ELE_Rxns,0.0,0.217045822877311,0.21704102462081495,0.0,PSL,Oxidative Phosphorylation,Cysteine Metabolism
53,53,TRDR,pFBAOpt_Rxns,0.0,0.217268983548588,GRXR,ELE_Rxns,0.0,0.21726898350667606,0.21704102462081495,0.0,PSL,Oxidative Phosphorylation,Unassigned
54,54,G3PD2,pFBAOpt_Rxns,-0.121984142039196,-0.121851134884082,GLYK,MLE_Rxns,0.0,7.60040329843004e-05,-0.121927168727325,0.0,PSL,Alternate Carbon Metabolism,Alternate Carbon Metabolism
55,55,G3PD2,pFBAOpt_Rxns,-0.121984142039196,-0.121851134884082,ALCD19,MLE_Rxns,-4.30211900948052e-06,7.60040187515187e-05,-0.121927168727325,0.0,PSL,Alternate Carbon Metabolism,Alternate Carbon Metabolism
56,56,G3PD2,pFBAOpt_Rxns,-0.121984142039196,-0.121851134884082,GAPP,MLE_Rxns,0.0,7.60040624196989e-05,-0.121927168727325,0.0,PSL,Alternate Carbon Metabolism,Alternate Carbon Metabolism
57,57,AACPS3,pFBAOpt_Rxns,0.11188377065527,0.111957874633276,3OAR160,MLE_Rxns,0.0,4.56024162076574e-05,0.111929400482885,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
58,58,AACPS3,pFBAOpt_Rxns,0.11188377065527,0.111957874633276,3OAS160,MLE_Rxns,0.0,4.5602416180734496e-05,0.111929400482885,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
59,59,AACPS3,pFBAOpt_Rxns,0.11188377065527,0.111957874633276,3HAD160,MLE_Rxns,0.0,4.5602416180734496e-05,0.111929400482885,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
60,60,AACPS4,pFBAOpt_Rxns,0.131879302258682,0.131953406232911,3OAS161,MLE_Rxns,0.0,4.56024069402095e-05,0.13192493697182,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
61,61,AACPS4,pFBAOpt_Rxns,0.131879302258682,0.131953406232911,3HAD161,MLE_Rxns,0.0,4.56024069402095e-05,0.13192493697182,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
62,62,AACPS4,pFBAOpt_Rxns,0.131879302258682,0.131953406232911,3OAR161,MLE_Rxns,0.0,4.56024069402095e-05,0.13192493697182,0.0,PSL,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
63,63,PRPPS,pFBAOpt_Rxns,-999.1814601120308,0.8180066720572801,R1PK,ELE_Rxns,0.0,999.999466784028,0.8179498689768249,0.0,PSL,Histidine Metabolism,Alternate Carbon Metabolism
64,64,PRPPS,pFBAOpt_Rxns,-999.1814601120308,0.8180066720572801,R15BPK,ELE_Rxns,0.0,999.999466784028,0.8179498689768249,0.0,PSL,Histidine Metabolism,Alternate Carbon Metabolism
65,65,PAPSR,pFBAOpt_Rxns,0.0,0.21704582287522606,GTHOr,ELE_Rxns,0.0,0.217268983545296,0.21704102462081495,0.0,PSL,Cysteine Metabolism,Cofactor and Prosthetic Group Biosynthesis
66,66,PAPSR,pFBAOpt_Rxns,0.0,0.21704582287522606,PAPSR2,ELE_Rxns,0.0,0.217045822877311,0.21704102462081495,0.0,PSL,Cysteine Metabolism,Cysteine Metabolism
67,67,PAPSR,pFBAOpt_Rxns,0.0,0.21704582287522606,GRXR,ELE_Rxns,0.0,0.21726898350667606,0.21704102462081495,0.0,PSL,Cysteine Metabolism,Unassigned
68,68,GMPS,pFBAOpt_Rxns,0.213253223244266,0.213335560991753,GMPS2,MLE_Rxns,0.0,5.70030408137967e-05,0.21331027847064304,0.0,PSL,Purine and Pyrimidine Biosynthesis,Purine and Pyrimidine Biosynthesis
69,69,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
70,70,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
71,71,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
72,72,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
73,73,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
74,74,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
75,75,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
76,76,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
77,77,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
78,78,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
79,79,ACACT2r,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
80,80,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
81,81,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
82,82,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
83,83,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
84,84,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
85,85,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
86,86,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
87,87,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
88,88,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
89,89,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
90,90,ACACT3r,pFBAOpt_Rxns,0.312092279883814,0.312106296632351,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
91,91,ACACT4r,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
92,92,ACACT4r,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
93,93,ACACT4r,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
94,94,Kt2pp,pFBAOpt_Rxns,0.17110767144445496,0.17129768147594798,Kabcpp,MLE_Rxns,0.0,7.600402598484379e-05,0.17118371727564302,0.0,PSL,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
95,95,O2tpp,pFBAOpt_Rxns,22.131753496770802,22.1317724977753,SUCCtex,MLE_Rxns,-4.22244613673683e-06,0.0,22.131763238945602,0.0,PSL,Inorganic Ion Transport and Metabolism,"Transport, Outer Membrane Porin"
96,96,O2tpp,pFBAOpt_Rxns,22.131753496770802,22.1317724977753,CPPPGO2,MLE_Rxns,0.0,1.18756339577766e-06,22.131763238945602,0.0,PSL,Inorganic Ion Transport and Metabolism,Cofactor and Prosthetic Group Biosynthesis
97,97,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
98,98,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
99,99,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
100,100,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
101,101,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
102,102,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
103,103,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
104,104,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
105,105,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
106,106,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
107,107,HACD1,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
108,108,O2tex,pFBAOpt_Rxns,22.1317534967691,272.128251135572,SUCCtex,MLE_Rxns,-4.22244613673683e-06,0.0,22.131763238945602,0.0,PSL,"Transport, Outer Membrane Porin","Transport, Outer Membrane Porin"
109,109,O2tex,pFBAOpt_Rxns,22.1317534967691,272.128251135572,CPPPGO2,MLE_Rxns,0.0,1.18756339577766e-06,22.131763238945602,0.0,PSL,"Transport, Outer Membrane Porin",Cofactor and Prosthetic Group Biosynthesis
110,110,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
111,111,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
112,112,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
113,113,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
114,114,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
115,115,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
116,116,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAS100,MLE_Rxns,0.0,2.2801214774048607e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
117,117,HACD2,pFBAOpt_Rxns,0.31209227989040805,0.3121076246669651,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
