,Rxn_1,Rxn_2,Rxn_1_Class,Rxn_2_Class,Subsystem 1,Subsystem 2
87,CTECOAI7_copy1,3OAS161,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
88,DMPPS,IPDDI,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
89,FACOAE120,3HAD120,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
90,FACOAE120,3OAR120,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
91,FACOAE120,3OAS120,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
92,FACOAE160,3HAD160,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
93,FACOAE160,3OAR160,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
94,FACOAE160,3OAS160,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
95,FACOAE161,3HAD161,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
96,FACOAE161,3OAR161,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
97,FACOAE161,3OAS161,ELE_Rxns,ELE_Rxns,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis
98,ECOAH1,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
99,ECOAH1,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
100,ECOAH1,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
101,ECOAH1,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
102,ECOAH1,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
103,ECOAH1,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
104,ECOAH1,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
105,ECOAH1,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
106,ECOAH1,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
107,ECOAH1,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
108,ECOAH1,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
109,ECOAH2,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
110,ECOAH2,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
111,ECOAH2,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
112,ECOAH2,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
113,ECOAH2,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
114,ECOAH2,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
115,ECOAH2,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
116,ECOAH2,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
117,ECOAH2,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
118,ECOAH2,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
119,ECOAH2,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
120,ECOAH3,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
121,ECOAH3,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
122,ECOAH3,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
123,ECOAH3,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
124,ECOAH3,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
125,ECOAH3,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
126,ECOAH3,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
127,ECOAH3,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
128,ECOAH3,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
129,ECOAH3,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
130,ECOAH3,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
131,ECOAH4,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
132,ECOAH4,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
133,ECOAH4,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
134,CYTK1,NTD4,ELE_Rxns,ELE_Rxns,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
135,G3PAT160,ACPPAT160,ELE_Rxns,ELE_Rxns,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism
136,G3PAT160,APG3PAT160,ELE_Rxns,ELE_Rxns,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism
137,G3PAT161,ACPPAT161,ELE_Rxns,ELE_Rxns,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism
138,G3PAT161,APG3PAT161,ELE_Rxns,ELE_Rxns,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism
139,G5SD,NACODA,ELE_Rxns,ELE_Rxns,Arginine and Proline Metabolism,Arginine and Proline Metabolism
140,GLCtex,GLCtex,pFBAOpt_Rxns,pFBAOpt_Rxns,"Transport, Outer Membrane","Transport, Outer Membrane"
141,GLU5K,NACODA,ELE_Rxns,ELE_Rxns,Arginine and Proline Metabolism,Arginine and Proline Metabolism
142,GLUDy,GLUSy,ELE_Rxns,ELE_Rxns,Glutamate Metabolism,Glutamate Metabolism
143,HACD1,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
144,HACD1,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
145,HACD1,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
146,HACD1,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
147,HACD1,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
148,HACD1,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
149,HACD1,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
150,HACD1,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
151,HACD1,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
152,HACD1,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
153,HACD1,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
154,HACD2,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
155,HACD2,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
156,HACD2,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
157,HACD2,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
158,HACD2,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
159,HACD2,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
160,HACD2,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
161,HACD2,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
162,HACD2,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
163,HACD2,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
164,HACD2,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
165,HACD3,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
166,HACD3,3HAD40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
167,HACD3,3HAD60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
168,HACD3,3HAD80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
169,HACD3,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
170,HACD3,3OAR40,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
171,HACD3,3OAR60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
172,HACD3,3OAR80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
173,HACD3,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
174,HACD3,3OAS60,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
175,HACD3,3OAS80,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
176,HACD4,3HAD100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
177,HACD4,3OAR100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
178,HACD4,3OAS100,ELE_Rxns,ELE_Rxns,Membrane Lipid Metabolism,Cell Envelope Biosynthesis
179,I2FE2SR,S2FE2SR,ZeroFlux_Rxns,ZeroFlux_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
180,I2FE2SS,S2FE2SS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
181,I2FE2SS,S2FE2SS2,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
182,I2FE2SS,S2FE2ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
183,I2FE2SS,S4FE4SR,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
184,I2FE2SS,S4FE4ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
185,I2FE2SS,SCYSDS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
186,I2FE2SS2,S2FE2SS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
187,I2FE2SS2,S2FE2SS2,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
188,I2FE2SS2,S4FE4SR,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
189,I2FE2SS2,S4FE4ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
190,I2FE2SS2,SCYSDS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
191,I2FE2ST,S2FE2SS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
192,I2FE2ST,S2FE2ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
193,I2FE2ST,SCYSDS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
194,I4FE4SR,S2FE2SS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
195,I4FE4SR,S2FE2SS2,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
196,I4FE4SR,S4FE4SR,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
197,I4FE4SR,S4FE4ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
198,I4FE4SR,SCYSDS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
199,I4FE4ST,S2FE2SS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
200,I4FE4ST,S2FE2SS2,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
201,I4FE4ST,S4FE4SR,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
202,I4FE4ST,S4FE4ST,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
203,I4FE4ST,SCYSDS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
204,IMPD,HXAND,ELE_Rxns,ELE_Rxns,Purine and Pyrimidine Biosynthesis,Nucleotide Salvage Pathway
205,IMPD,XPPT,ELE_Rxns,ELE_Rxns,Purine and Pyrimidine Biosynthesis,Nucleotide Salvage Pathway
206,IPDPS,IPDDI,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
207,Kt2pp,Kabcpp,ELE_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
208,NDPK1,ADK3,ELE_Rxns,ELE_Rxns,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
209,OPHHX,OPHHX3,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
210,O2tex,CPPPGO2,pFBAOpt_Rxns,ELE_Rxns,"Transport, Outer Membrane Porin",Cofactor and Prosthetic Group Biosynthesis
211,O2tex,OPHHX3,pFBAOpt_Rxns,MLE_Rxns,"Transport, Outer Membrane Porin",Cofactor and Prosthetic Group Biosynthesis
212,O2tpp,CPPPGO2,pFBAOpt_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Cofactor and Prosthetic Group Biosynthesis
213,O2tpp,OPHHX3,pFBAOpt_Rxns,MLE_Rxns,Inorganic Ion Transport and Metabolism,Cofactor and Prosthetic Group Biosynthesis
214,PAPSR,GRXR,ELE_Rxns,ELE_Rxns,Cysteine Metabolism,Unassigned
