del_rxn1,del_rxn2,sl_size,one_norm_sl_size,two_norm_sl_size
PGPP161,PGPP161pp,5,5,549
PGPP180,PGP180abcpp,8,7,296
PGPP180,PGPP180pp,8,6,296
PGPP181,PGP181abcpp,5,7,425
PGPP181,PGPP181pp,5,7,425
PIt2rpp,PIuabcpp,253,232,1056
PPC,ICL,11,11,731
RPE,GND,20,19,1022
TKT2,GND,20,19,846
TMDS,ACGAMT,269,259,1342
TMDS,UDCPDPpp,104,105,1186
TMDS,UDCPPtppi,97,96,1140
TMDS,UDPG4E,160,163,1426
TRDR,GRXR,5,5,1603
TRDR,PAPSR2,5,5,1801
TRPS1,TRPS2,3,3,1756
SO3R,SULR,2,3,1712
CBMKr,CBPS,305,306,1500
SO4t2pp,SULabcpp,248,263,1485
ACACT3r,3OAR60,27,24,1204
ACACT3r,3OAR80,27,24,1204
ACACT3r,3OAS100,35,30,1190
ACACT3r,3OAS60,27,24,1204
ACACT3r,3OAS80,27,24,1204
ACACT3r,3HAD100,35,30,1190
ACACT3r,3HAD40,27,24,1204
ACACT3r,3HAD60,27,24,1204
ACACT3r,3HAD80,27,24,1204
ACACT3r,3OAR100,35,30,1190
ACACT3r,3OAR40,27,24,1204
ACACT2r,3OAR60,28,29,1104
ACACT2r,3OAR80,28,29,1104
ACACT2r,3OAS100,37,37,1070
ACACT2r,3OAS60,28,29,1104
ACACT2r,3OAS80,28,29,1104
ACACT2r,3HAD100,37,37,1070
ACACT2r,3HAD40,28,29,1104
ACACT2r,3HAD60,28,29,1104
ACACT2r,3HAD80,28,29,1104
ACACT2r,3OAR100,37,37,1070
ACACT2r,3OAR40,28,29,1104
ACACT4r,3OAS100,15,15,1061
ACACT4r,3HAD100,15,15,1061
ACACT4r,3OAR100,15,15,1061
ACACT1r,3OAR60,29,24,1093
ACACT1r,3OAR80,29,29,1093
ACACT1r,3OAS100,37,30,1031
ACACT1r,3OAS60,29,29,1093
ACACT1r,3OAS80,29,24,1093
ACACT1r,3HAD100,37,30,1031
ACACT1r,3HAD40,29,24,1093
ACACT1r,3HAD60,29,24,1093
ACACT1r,3HAD80,29,29,1093
ACACT1r,3OAR100,37,30,1031
ACACT1r,3OAR40,29,24,1093
HACD1,3OAR60,29,29,1081
HACD1,3OAR80,29,29,1081
HACD1,3OAS100,34,37,1084
HACD1,3OAS60,29,29,1081
HACD1,3OAS80,29,29,1081
HACD1,3HAD100,34,37,1084
HACD1,3HAD40,29,29,1081
HACD1,3HAD60,29,29,1081
HACD1,3HAD80,29,29,1081
HACD1,3OAR100,34,37,1084
HACD1,3OAR40,29,29,1081
HACD2,3OAR60,29,29,1102
HACD2,3OAR80,29,29,1102
HACD2,3OAS100,36,37,1042
HACD2,3OAS60,29,29,1102
HACD2,3OAS80,29,29,1102
HACD2,3HAD100,36,37,1042
HACD2,3HAD40,29,29,1102
HACD2,3HAD60,29,29,1102
HACD2,3HAD80,29,29,1102
HACD2,3OAR100,36,37,1042
HACD2,3OAR40,29,29,1102
CTECOAI7_copy2,3OAS161,13,12,1086
CTECOAI7_copy2,3HAD161,13,12,1086
CTECOAI7_copy2,3OAR161,13,12,1086
HACD4,3OAS100,15,15,1072
HACD4,3HAD100,15,15,1072
HACD4,3OAR100,15,15,1072
HACD3,3OAR60,28,29,1204
HACD3,3OAR80,28,29,1204
HACD3,3OAS100,37,30,1180
HACD3,3OAS60,28,29,1204
HACD3,3OAS80,28,29,1204
HACD3,3HAD100,37,30,1180
HACD3,3HAD40,28,29,1204
HACD3,3HAD60,28,29,1204
HACD3,3HAD80,28,29,1204
HACD3,3OAR100,37,30,1180
HACD3,3OAR40,28,29,1204
3HAD180,AACPS6,13,13,1138
3HAD180,ACOAD8f,12,13,1054
3HAD180,FACOAE180,12,13,1155
3HAD180,FACOAL181t2pp,16,16,1151
3HAD181,AACPS5,14,13,1263
3HAD181,ACOAD8f,16,16,1150
3HAD181,FACOAE181,16,15,1339
3HAD181,FACOAL180t2pp,19,18,1178
3OAR180,AACPS6,13,13,1138
3OAR180,ACOAD8f,12,13,1054
3OAR180,FACOAE180,12,13,1155
3OAR180,FACOAL181t2pp,16,16,1151
3OAR181,AACPS5,14,13,1263
3OAR181,ACOAD8f,16,16,1150
3OAR181,FACOAE181,16,15,1339
3OAR181,FACOAL180t2pp,19,18,1178
ASNS2,ASNS1,3,3,1618
DTMPK,ACGAMT,68,66,1383
DTMPK,UDCPDPpp,191,190,1194
DTMPK,UDCPPtppi,88,87,1185
DTMPK,UDPG4E,118,113,1437
ECOAH1,3OAR60,28,29,1111
ECOAH1,3OAR80,28,29,1111
ECOAH1,3OAS100,35,37,1032
ECOAH1,3OAS60,28,29,1111
ECOAH1,3OAS80,28,29,1111
ECOAH1,3HAD100,35,37,1032
ECOAH1,3HAD40,28,29,1111
ECOAH1,3HAD60,28,29,1111
ECOAH1,3HAD80,28,29,1111
ECOAH1,3OAR100,35,37,1032
ECOAH1,3OAR40,28,29,1111
ECOAH2,3OAR60,27,23,1108
ECOAH2,3OAR80,27,23,1108
ECOAH2,3OAS100,35,37,1046
ECOAH2,3OAS60,27,23,1108
ECOAH2,3OAS80,27,23,1108
ECOAH2,3HAD100,35,37,1046
ECOAH2,3HAD40,27,23,1108
ECOAH2,3HAD60,27,23,1108
ECOAH2,3HAD80,27,23,1108
ECOAH2,3OAR100,35,37,1046
ECOAH2,3OAR40,27,23,1108
ECOAH3,3OAR60,28,23,1219
ECOAH3,3OAR80,28,23,1219
ECOAH3,3OAS100,35,29,1204
ECOAH3,3OAS60,28,23,1219
ECOAH3,3OAS80,28,23,1219
ECOAH3,3HAD100,35,29,1204
ECOAH3,3HAD40,28,23,1219
ECOAH3,3HAD60,28,23,1219
ECOAH3,3HAD80,28,23,1219
ECOAH3,3OAR100,35,29,1204
ECOAH3,3OAR40,28,23,1219
ECOAH4,3OAS100,14,15,1097
ECOAH4,3HAD100,14,15,1097
ECOAH4,3OAR100,14,15,1097
FORtppi,GART,196,207,1785
FUM,SUCCt3pp,477,465,742
NDPK1,ADK1,3,3,4
SUCDi,PPC,139,128,151
FUM,PPC,376,368,495
