"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"11","AMMQT8","AMMQT8_2",0,0.000686451701278449,0,0.000686390707871433,0.000686451701278442,0,0,0,0,-6.68125082169124e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","5","0.0026064569088560348","2","3","0",5,"Cofactor and Prosthetic Group Biosynthesis","Oxidative Phosphorylation"
"12","AMYL2","GLGE",0,7.34021155233581,0,7.33943991076197,0.00037231278713407,0,0,0,0,0.0136824949248317,0.0136824949271771,0.0136824949210182,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.15971835248945293","36","68","6",104,"Starch and sucrose metabolism","Starch and sucrose metabolism"
"13","AMYL2","MAK",0,7.34021155233581,0,7.33943991076197,0.00037231278713407,0.0146578962555954,0,0,0,0.0136824949248648,0.0136824949271386,0.0136824949209995,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.15971835248945293","36","68","6",104,"Starch and sucrose metabolism","Others"
"14","AMYL2","MTI",0,7.34021155233581,0,7.33943991076512,0.00037231278713407,0,0,0,0,0.0136824949195216,0.0136824949271386,0.0136824949262291,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.1596505983793518","34","69","7",103,"Starch and sucrose metabolism","Alternate Carbon Metabolism"
"15","AMYL2","TRE6PP",0,7.34021155233581,0,7.33952743786358,0.00037231278713407,0,0,0,0.00175056818613649,0.0154330631118164,0.0154330631124384,0.0154330631069151,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","114","0.1626700176809055","33","69","12",102,"Starch and sucrose metabolism","Membrane Metabolism"
"16","APSR","ADSK",0,0.824227125661436,0,7.33875579628302,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","106","0.031576365616676774","28","75","3",103,"Sulfur metabolism","Sulfur metabolism"
"17","APSR","BPNT",0,0.824227125661436,0,0.824227125661532,0,0,0,0,0,-6.2256801818851e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","4","0.02943666655620323","1","2","1",3,"Sulfur metabolism","Other Amino Acid Metabolism"
"18","APSR","PAPSR",0,0.824227125661436,-0.000376617653728317,0.824208295061729,0,4.25251011554696e-05,0,-1,-0.000376617653728317,-0.000376617659981093,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","4","0.028004578112245618","1","2","1",3,"Sulfur metabolism","Other Amino Acid Metabolism"
"19","ASNt2r","ASNS1",-0.777620800437425,1,0,2.44625193209203,1,0,-1,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","448","22.779814451817529","17","24","407",41,"Transport","Alanine, Aspartate, and Glutamate Metabolism"
"20","ASPO6","ASPO5",0,0.00167540754210333,0,0.0016745449958089,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","69","0.0073914553818615995","13","55","1",68,"Alanine, Aspartate, and Glutamate Metabolism","Alanine, Aspartate, and Glutamate Metabolism"
"21","ASPTA","ASNN",-2.67427475584889,0.995259709104347,0,3.44611319239502,0.905192759363445,0.997225164432264,-1,0,0.997225164433034,0.997225164432264,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","426","4.3528507305883499","19","53","354",72,"Alanine, Aspartate, and Glutamate Metabolism","Alanine, Aspartate, and Glutamate Metabolism"
"22","ASPTA","ASNt2r",-2.67427475584889,0.995259709104347,-0.777620800437425,1,0.905192759363445,1,-1,-1,1.00000000000114,1,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","427","4.3651220265722506","16","49","362",65,"Alanine, Aspartate, and Glutamate Metabolism","Transport"
"23","BKDA2","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"24","BKDA2","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"25","BKDA2","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"26","BKDA2","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"27","BKDA2","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"28","BKDA2","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"29","BKDC","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"30","BKDC","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"31","BKDC","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"32","BKDC","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"33","BKDC","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"34","BKDC","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"35","CMCBTFL","VIUB",0,0.000325773688742307,0,0.000325762956894608,0.000325773688742312,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","23","0.00096500720789597608","6","16","1",22,"Redox Metabolism","Transport"
"36","CMCBTFU","VIUB",0,0.000325773688742307,0,0.000325762956894608,0.000325773688742312,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","23","0.00096500720789597608","6","16","1",22,"Redox Metabolism","Transport"
"37","CS","CITabc",0,8.81241171789933,0,1,0.97311052564259,1,0,0,1.00000000000477,1,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","459","30.605079243884759","4","22","433",26,"Citric Acid Cycle","Transport"
"38","CTPS1","CTPS2",0,7.33959101512582,0,3.66979550755929,0.0167046276289919,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","123","0.052798811646556684","28","79","16",107,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"39","CYTBD","DHORDi",0,20.7646743933996,0,0.459557296139503,9.94745766234005,0,0,0,0,-6.30224691877679e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","105","0.06231039994644174","26","76","3",102,"Redox Metabolism","Purine and Pyrimidine Biosynthesis"
"40","CYTK1","NTD4",-3.66858921477988,3.67016658149107,0,7.33875579627937,0.0157739038349973,0,-1,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","9","0.11238732745163083","2","3","4",5,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"41","DADK","NTPP5",-0.000203143164526409,3.66936774113132,0,3.66937789814159,-0.000203143164526409,0,-1,0,NA,NA,0,-3.86022561572191e-12,"pFBAOpt_Rxns","MLE_Rxns","PSL","35","0.00066308868898368482","6","27","2",33,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"42","DHFR_copy1","DHFR_copy2",-999.99999767308,0.000639912602878212,0,1000,4.65390984345504e-05,-0.00774660744889388,-1,0,0,0.000639912602886683,4.65390983917591e-05,1000,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","2","8.8422960030754005e-05","1","1","0",2,"Folate Metabolism","Folate Metabolism"
"43","DHNPA_1","DHNPA2r",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"44","DHNPA_1","DHPS2",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"45","DHNPA_1","HPPK2",0,4.65390983917589e-05,0,4.65390983917575e-05,4.65390983917522e-05,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"46","DHORD2","DHORDi",0,0.472563634710638,0,0.459557296139503,0.000593373504494924,0,0,0,0,-6.30224691877679e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","107","0.045617760704403612","20","84","3",104,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"47","DHPPDA2","DHPPDA",0,0.00204190294193831,0,0.00204190294193831,0.00204190294193842,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","4","0.0077591147398834437","2","2","0",4,"Riboflavin Metabolism","Riboflavin Metabolism"
"48","DHPPDA2","GTPCII",0,0.00204190294193831,0,0.00204190294193831,0.00204190294193842,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","4","0.0077591147398834437","2","2","0",4,"Riboflavin Metabolism","Riboflavin Metabolism"
"49","DMPPS","IPDDI",0,0.742071876328288,-0.556761199460498,0.185310676868213,0.00276965809303954,4.65390983917522e-05,0,-1,-0.0248926002522012,0.00276965809291596,0.00276965809302965,0.00276965809291596,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.0078934071104956021","1","1","1",2,"Cofactor and Prosthetic Group Biosynthesis","Polyprenyl Metabolism"
"50","ECOAH12","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism"
"51","ECOAH12","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism"
"52","ECOAH12","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Lipid metabolism"
"53","ECOAH12","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"54","ECOAH12","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"55","ECOAH12","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"56","FADE233","3M2OPLOXRD",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"57","FADE233","ACOADH1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"58","FADE233","BKDC1",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Lipid metabolism"
"59","FADE233","ECOAH9ir",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473532901536e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"60","FADE233","HACD9",0,0.99009029020815,0,0.709661300589981,0,0,0,0,0,2.37473582465064e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"61","FADE233","MACCOAT",0,0.99009029020815,0,0.709661300589981,0,0.000376617653735308,0,0,0,2.38742359215394e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","37","0.30400353442373185","14","17","6",31,"Lipid metabolism","Valine, Leucine, and Isoleucine Metabolism"
"62","FAS160","ETHAt",0,0.454182964291914,-1.09281951762421,0,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","84","0.5229829295239723","21","27","36",48,"Fatty Acid Metabolism","Transport"
"63","FAS160","GPDDA2",0,0.454182964291914,0,1.09281951762421,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","84","0.52298292952535708","21","27","36",48,"Fatty Acid Metabolism","Glycerophospholipid metabolism"
"64","FAS160","LPLIPAL2E160",0,0.454182964291914,0,1.09281951762342,0,0.00435821204276924,0,0,0,-9.03101812083085e-13,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","83","0.52377581323125066","21","27","35",48,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"65","FAS160","PLIPA1E160",0,0.454182964291914,0,3.66937789814206,0,0.0146453306990679,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","39","0.54463796782122742","12","13","14",25,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"66","FAS161","FAS160",0,0.45146395523268,0,0.454182964291914,0,0,0,0,0.0290502869552123,0.0328757426686215,0.0328757426687953,0.0328757426687953,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","5","0.15615743425573039","1","3","1",4,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"67","FAS181","DESAT18",0,0.666765227693294,0,0.66676522769251,0,0,0,0,0,0.000572954473819776,0.00057295447507554,0.000572954472809797,"pFBAOpt_Rxns","ELE_Rxns","PSL","4","0.0021771943325446536","1","3","0",4,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"68","FAS181","FACOAL180",0,0.666765227693294,0,3.66940654542983,0,0,0,0,0,0.000572954471408593,0.000572954475046572,0.000572954470953846,"pFBAOpt_Rxns","ELE_Rxns","PSL","4","0.0021771943325446536","1","3","0",4,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"69","FAS181","FACOAL181",0,0.666765227693294,-0.273098630410933,0.666736580398062,0,0,0,-1,-0.000572954474932885,-3.29691829392686e-12,-0.000572954474932885,-0.000572954475046572,"pFBAOpt_Rxns","ELE_Rxns","RSL","4","0.0021771943325446536","1","3","0",4,"Fatty Acid Metabolism","Fatty Acid Metabolism"
"70","FCLT","FCLT2",0,9.30781967835491e-05,0,9.30781967835491e-05,0,6.84124746358854e-05,0,0,0,9.30781967835176e-05,9.30781967835176e-05,9.30781967835176e-05,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.00026526887994782032","1","2","0",3,"Cofactor and Prosthetic Group Biosynthesis","Cofactor and Prosthetic Group Biosynthesis"
"71","FCLT","FETRANS",0,9.30781967835491e-05,-9.3078196755414e-05,0,0,0,0,0,-9.3078196755414e-05,0,-9.3078196755414e-05,-9.3078196755414e-05,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.00026526887994782032","1","2","0",3,"Cofactor and Prosthetic Group Biosynthesis","Redox Metabolism"
"72","FOLD3","DHNPA2r",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"73","FOLD3","DHPS2",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"74","FOLD3","HPPK2",0,4.65390983917589e-05,0,4.65390983917575e-05,0,0,0,0,0,4.65390985190878e-05,4.6539098458029e-05,4.65390984580316e-05,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","6","0.00026526888000000248","3","3","0",6,"Folate Metabolism","Folate Metabolism"
"75","FRD","EGTB",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","86","0.48143371011024516","27","47","12",74,"Citric Acid Cycle","Ergothioneine biosynthesis"
"76","FRD","EGTC",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","86","0.48143371011024516","27","47","12",74,"Citric Acid Cycle","Ergothioneine biosynthesis"
"77","FRD","EGTD",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","86","0.48143371011024516","27","47","12",74,"Citric Acid Cycle",NA
"78","FRD","EGTE",0,1000,0,0.212717559312142,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","86","0.48143371011024516","27","47","12",74,"Citric Acid Cycle","Ergothioneine biosynthesis"
"79","FRD","GLUCYS",0,1000,0,2.44625193209314,0,0.000218559240822297,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","90","0.4870833952706064","29","49","12",78,"Citric Acid Cycle","Alanine, Aspartate, and Glutamate Metabolism"
"80","G16MTM2","MANAT2",0,0.000308786917829317,0,0.000308786917829316,0,0.0183742177837963,0,0,0,0.00030878691782932,0.00030878691782932,0.00030878691782932,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","4","0.0011733726791999998","1","1","2",2,"Glycerophospholipid metabolism","Fatty Acid Metabolism"
"81","GAPD","GLYCt",-3.61854001542468,0.985675691841931,-1,0.659148861244287,0.0335850567021587,0,-1,-1,-1,-1.00000000000205,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","456","25.795092555228948","22","28","406",50,"Glycolysis/Gluconeogenesis","Transport"
"82","GAPD","GLYK",-3.61854001542468,0.985675691841931,0,8.33871931890227,0.0335850567021587,0,-1,0,0.999270441460859,0.999270441452447,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","152","1.8436505120806266","47","72","33",119,"Glycolysis/Gluconeogenesis","Alternate Carbon Metabolism"
"83","GHMT2r","ICL",0,2.97082961647172,0,2.47289693849103,0,0,0,0,0,-1.08912933603463e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","26","0.81290687546152673","6","8","12",14,"Glycolysis/Gluconeogenesis","Glyoxylate Metabolism"
"84","GLGC","GLGE",0,7.34021155233581,0,7.33943991076197,0.0088777984092119,0,0,0,0,0.0136824949248317,0.0136824949271771,0.0136824949210182,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.15971835248945293","36","68","6",104,"Alternate Carbon Metabolism","Starch and sucrose metabolism"
"85","GLGC","MAK",0,7.34021155233581,0,7.33943991076197,0.0088777984092119,0.0146578962555954,0,0,0,0.0136824949248648,0.0136824949271386,0.0136824949209995,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.15971835248945293","36","68","6",104,"Alternate Carbon Metabolism","Others"
"86","GLGC","MTI",0,7.34021155233581,0,7.33943991076512,0.0088777984092119,0,0,0,0,0.0136824949195216,0.0136824949271386,0.0136824949262291,"pFBAOpt_Rxns","ELE_Rxns","PSL","110","0.1596505983793518","34","69","7",103,"Alternate Carbon Metabolism","Alternate Carbon Metabolism"
"87","GLU5K","ORNTA",0,7.33915727722622,0,7.33915727724118,0,0,0,0,0,0.00802973968689213,0.00802973968876808,0.00802973968677206,"pFBAOpt_Rxns","ELE_Rxns","PSL","7","0.053396967613589315","1","2","4",3,"Urea Cycle","Arginine and Proline Metabolism"
"88","GLYCt","ENO",-1,0.659148861244287,-4.48126733075161,0.984762710236164,0,0,-1,-1,NA,NA,0.640147397167766,0.64014739716049,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","461","31.926908030846668","6","23","432",29,"Transport","Glycolysis/Gluconeogenesis"
"89","GLYCt","G3PD1ir",-1,0.659148861244287,-0.99968085710475,22.7554476417327,0,0,-1,-1,NA,NA,-0.993617046307804,8.93577512694822,"pFBAOpt_Rxns","ELE_Rxns","PSL","461","25.223067802987906","21","25","415",46,"Transport","Glycerophospholipid metabolism"
"90","GLYCt","G3PT",-1,0.659148861244287,0,7.33875579627523,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","453","25.216906519242244","21","27","405",48,"Transport","Glycerophospholipid metabolism"
"91","GLYDHDA","GHMT2r",-2.47290159233153,0,0,2.97082961647172,0,0,0,0,NA,NA,0.0551022343191293,0.0551022343315196,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","12","0.68107713097581657","3","4","5",7,"Glyoxylate Metabolism","Glycolysis/Gluconeogenesis"
"92","GLYK","G3PD1ir",0,8.33871931890227,-0.99968085710475,22.7554476417327,0,0,0,-1,-0.993617046307804,8.9357751267745,NA,NA,"pFBAOpt_Rxns","ELE_Rxns","PSL","414","5.1039174918837578","13","42","359",55,"Alternate Carbon Metabolism","Glycerophospholipid metabolism"
"93","GTPCII2","DHPPDA",0,0.00204190294193831,0,0.00204190294193831,0,0,0,0,0,0.00204190294193842,0.00204190294193842,0.00204190294193842,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","4","0.0077591147398834437","2","2","0",4,"Cofactor and Prosthetic Group Biosynthesis","Riboflavin Metabolism"
